ano_mês,uf,produto,unid,venda,criado_em,ano
2012-01,SC,Querosene Iluminante,m3,208.0,2022-09-11,
2012-02,SC,Querosene Iluminante,m3,220.0,2022-09-11,
2012-03,SC,Querosene Iluminante,m3,184.0,2022-09-11,
2012-04,SC,Querosene Iluminante,m3,223.0,2022-09-11,
2012-05,SC,Querosene Iluminante,m3,241.0,2022-09-11,
2012-06,SC,Querosene Iluminante,m3,175.0,2022-09-11,
2012-07,SC,Querosene Iluminante,m3,204.0,2022-09-11,
2012-08,SC,Querosene Iluminante,m3,187.0,2022-09-11,
2012-09,SC,Querosene Iluminante,m3,227.0,2022-09-11,
2012-10,SC,Querosene Iluminante,m3,165.0,2022-09-11,
2012-11,SC,Querosene Iluminante,m3,178.0,2022-09-11,
2012-12,SC,Querosene Iluminante,m3,139.0,2022-09-11,
2013-01,SC,Querosene Iluminante,m3,177.0,2022-09-11,
2013-02,SC,Querosene Iluminante,m3,117.0,2022-09-11,
2013-03,SC,Querosene Iluminante,m3,176.0,2022-09-11,
2013-04,SC,Querosene Iluminante,m3,224.0,2022-09-11,
2013-05,SC,Querosene Iluminante,m3,155.0,2022-09-11,
2013-06,SC,Querosene Iluminante,m3,161.0,2022-09-11,
2013-07,SC,Querosene Iluminante,m3,158.0,2022-09-11,
2013-08,SC,Querosene Iluminante,m3,181.0,2022-09-11,
2013-09,SC,Querosene Iluminante,m3,188.0,2022-09-11,
2013-10,SC,Querosene Iluminante,m3,132.0,2022-09-11,
2013-11,SC,Querosene Iluminante,m3,173.0,2022-09-11,
2013-12,SC,Querosene Iluminante,m3,110.0,2022-09-11,
2014-01,SC,Querosene Iluminante,m3,175.0,2022-09-11,
2014-02,SC,Querosene Iluminante,m3,170.0,2022-09-11,
2014-03,SC,Querosene Iluminante,m3,123.0,2022-09-11,
2014-04,SC,Querosene Iluminante,m3,201.0,2022-09-11,
2014-05,SC,Querosene Iluminante,m3,134.0,2022-09-11,
2014-06,SC,Querosene Iluminante,m3,97.0,2022-09-11,
2014-07,SC,Querosene Iluminante,m3,230.0,2022-09-11,
2014-08,SC,Querosene Iluminante,m3,70.0,2022-09-11,
2014-09,SC,Querosene Iluminante,m3,213.0,2022-09-11,
2014-10,SC,Querosene Iluminante,m3,95.0,2022-09-11,
2014-11,SC,Querosene Iluminante,m3,113.0,2022-09-11,
2014-12,SC,Querosene Iluminante,m3,85.0,2022-09-11,
2015-01,SC,Querosene Iluminante,m3,166.0,2022-09-11,
2015-02,SC,Querosene Iluminante,m3,139.0,2022-09-11,
2015-03,SC,Querosene Iluminante,m3,120.0,2022-09-11,
2015-04,SC,Querosene Iluminante,m3,133.0,2022-09-11,
2015-05,SC,Querosene Iluminante,m3,122.0,2022-09-11,
2015-06,SC,Querosene Iluminante,m3,110.0,2022-09-11,
2015-07,SC,Querosene Iluminante,m3,104.0,2022-09-11,
2015-08,SC,Querosene Iluminante,m3,120.0,2022-09-11,
2015-09,SC,Querosene Iluminante,m3,88.0,2022-09-11,
2015-10,SC,Querosene Iluminante,m3,143.0,2022-09-11,
2015-11,SC,Querosene Iluminante,m3,100.0,2022-09-11,
2015-12,SC,Querosene Iluminante,m3,185.0,2022-09-11,
2016-01,SC,Querosene Iluminante,m3,45.0,2022-09-11,
2016-02,SC,Querosene Iluminante,m3,170.0,2022-09-11,
2016-03,SC,Querosene Iluminante,m3,99.0,2022-09-11,
2016-04,SC,Querosene Iluminante,m3,131.0,2022-09-11,
2016-05,SC,Querosene Iluminante,m3,138.0,2022-09-11,
2016-06,SC,Querosene Iluminante,m3,120.0,2022-09-11,
2016-07,SC,Querosene Iluminante,m3,95.0,2022-09-11,
2016-08,SC,Querosene Iluminante,m3,125.0,2022-09-11,
2016-09,SC,Querosene Iluminante,m3,50.0,2022-09-11,
2016-10,SC,Querosene Iluminante,m3,143.0,2022-09-11,
2016-11,SC,Querosene Iluminante,m3,85.0,2022-09-11,
2016-12,SC,Querosene Iluminante,m3,136.0,2022-09-11,
2017-01,SC,Querosene Iluminante,m3,130.0,2022-09-11,
2017-02,SC,Querosene Iluminante,m3,137.0,2022-09-11,
2017-03,SC,Querosene Iluminante,m3,131.0,2022-09-11,
2017-04,SC,Querosene Iluminante,m3,96.0,2022-09-11,
2017-05,SC,Querosene Iluminante,m3,125.0,2022-09-11,
2017-06,SC,Querosene Iluminante,m3,67.0,2022-09-11,
2017-07,SC,Querosene Iluminante,m3,111.0,2022-09-11,
2017-08,SC,Querosene Iluminante,m3,180.0,2022-09-11,
2017-09,SC,Querosene Iluminante,m3,90.0,2022-09-11,
2017-10,SC,Querosene Iluminante,m3,125.0,2022-09-11,
2017-11,SC,Querosene Iluminante,m3,125.0,2022-09-11,
2017-12,SC,Querosene Iluminante,m3,84.0,2022-09-11,
2018-01,SC,Querosene Iluminante,m3,110.0,2022-09-11,
2018-02,SC,Querosene Iluminante,m3,120.0,2022-09-11,
2018-03,SC,Querosene Iluminante,m3,90.0,2022-09-11,
2018-04,SC,Querosene Iluminante,m3,131.0,2022-09-11,
2018-05,SC,Querosene Iluminante,m3,59.0,2022-09-11,
2018-06,SC,Querosene Iluminante,m3,185.0,2022-09-11,
2018-07,SC,Querosene Iluminante,m3,90.0,2022-09-11,
2018-08,SC,Querosene Iluminante,m3,125.0,2022-09-11,
2018-09,SC,Querosene Iluminante,m3,129.0,2022-09-11,
2018-10,SC,Querosene Iluminante,m3,120.0,2022-09-11,
2018-11,SC,Querosene Iluminante,m3,124.0,2022-09-11,
2018-12,SC,Querosene Iluminante,m3,108.0,2022-09-11,
2019-01,SC,Querosene Iluminante,m3,130.0,2022-09-11,
2019-02,SC,Querosene Iluminante,m3,65.0,2022-09-11,
2019-03,SC,Querosene Iluminante,m3,89.0,2022-09-11,
2019-04,SC,Querosene Iluminante,m3,64.0,2022-09-11,
2019-05,SC,Querosene Iluminante,m3,161.0,2022-09-11,
2019-06,SC,Querosene Iluminante,m3,69.0,2022-09-11,
2019-07,SC,Querosene Iluminante,m3,70.0,2022-09-11,
2019-08,SC,Querosene Iluminante,m3,113.0,2022-09-11,
2019-09,SC,Querosene Iluminante,m3,75.0,2022-09-11,
2019-10,SC,Querosene Iluminante,m3,118.0,2022-09-11,
2019-11,SC,Querosene Iluminante,m3,74.0,2022-09-11,
2019-12,SC,Querosene Iluminante,m3,95.0,2022-09-11,
2020-01,SC,Querosene Iluminante,m3,74.0,2022-09-11,
2020-02,SC,Querosene Iluminante,m3,109.0,2022-09-11,
2020-03,SC,Querosene Iluminante,m3,40.0,2022-09-11,
2020-04,SC,Querosene Iluminante,m3,115.0,2022-09-11,
2020-05,SC,Querosene Iluminante,m3,54.0,2022-09-11,
2020-06,SC,Querosene Iluminante,m3,60.0,2022-09-11,
2020-07,SC,Querosene Iluminante,m3,105.0,2022-09-11,
2020-08,SC,Querosene Iluminante,m3,120.0,2022-09-11,
2020-09,SC,Querosene Iluminante,m3,115.0,2022-09-11,
2020-10,SC,Querosene Iluminante,m3,65.0,2022-09-11,
2020-11,SC,Querosene Iluminante,m3,119.0,2022-09-11,
2020-12,SC,Querosene Iluminante,m3,60.0,2022-09-11,
2021-01,SC,Querosene Iluminante,m3,115.0,2022-09-11,
2021-02,SC,Querosene Iluminante,m3,119.0,2022-09-11,
2021-03,SC,Querosene Iluminante,m3,59.0,2022-09-11,
2021-04,SC,Querosene Iluminante,m3,59.0,2022-09-11,
2021-05,SC,Querosene Iluminante,m3,120.0,2022-09-11,
2021-06,SC,Querosene Iluminante,m3,105.0,2022-09-11,
2021-07,SC,Querosene Iluminante,m3,105.0,2022-09-11,
2021-08,SC,Querosene Iluminante,m3,70.0,2022-09-11,
2021-09,SC,Querosene Iluminante,m3,113.0,2022-09-11,
2021-10,SC,Querosene Iluminante,m3,64.0,2022-09-11,
2021-11,SC,Querosene Iluminante,m3,98.0,2022-09-11,
2021-12,SC,Querosene Iluminante,m3,59.0,2022-09-11,
2022-01,SC,Querosene Iluminante,m3,103.0,2022-09-11,
2022-02,SC,Querosene Iluminante,m3,74.0,2022-09-11,
2022-03,SC,Querosene Iluminante,m3,59.0,2022-09-11,
2022-04,SC,Querosene Iluminante,m3,45.0,2022-09-11,
2022-05,SC,Querosene Iluminante,m3,60.0,2022-09-11,
2022-06,SC,Querosene Iluminante,m3,70.0,2022-09-11,
2022-07,SC,Querosene Iluminante,m3,,2022-09-11,
2022-08,SC,Querosene Iluminante,m3,,2022-09-11,
2022-09,SC,Querosene Iluminante,m3,,2022-09-11,
2022-10,SC,Querosene Iluminante,m3,,2022-09-11,
2022-11,SC,Querosene Iluminante,m3,,2022-09-11,
2022-12,SC,Querosene Iluminante,m3,,2022-09-11,
2000-01,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-02,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-03,SE,Querosene Iluminante,m3, 15 ,2022-09-11,
2000-04,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-05,SE,Querosene Iluminante,m3, 5 ,2022-09-11,
2000-06,SE,Querosene Iluminante,m3, 30 ,2022-09-11,
2000-07,SE,Querosene Iluminante,m3, 120 ,2022-09-11,
2000-08,SE,Querosene Iluminante,m3, 75 ,2022-09-11,
2000-09,SE,Querosene Iluminante,m3, 210 ,2022-09-11,
2000-10,SE,Querosene Iluminante,m3, 90 ,2022-09-11,
2000-11,SE,Querosene Iluminante,m3, 30 ,2022-09-11,
2000-12,SE,Querosene Iluminante,m3, 30 ,2022-09-11,
2001-01,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2001-02,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2001-03,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2001-04,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2001-05,SE,Querosene Iluminante,m3, 15 ,2022-09-11,
2001-06,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2001-07,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2001-08,SE,Querosene Iluminante,m3, 15 ,2022-09-11,
2001-09,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2001-10,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2001-11,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2001-12,SE,Querosene Iluminante,m3, 10 ,2022-09-11,
2002-01,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-02,SE,Querosene Iluminante,m3, 10 ,2022-09-11,
2002-03,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-04,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-05,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-06,SE,Querosene Iluminante,m3, 15 ,2022-09-11,
2002-07,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-08,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-09,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-10,SE,Querosene Iluminante,m3, 15 ,2022-09-11,
2002-11,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-12,SE,Querosene Iluminante,m3, 5 ,2022-09-11,
2007-01,SE,Querosene Iluminante,m3, 50 ,2022-09-11,
2007-02,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2007-03,SE,Querosene Iluminante,m3, 60 ,2022-09-11,
2007-04,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2007-05,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2007-06,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2007-07,SE,Querosene Iluminante,m3, 30 ,2022-09-11,
2007-08,SE,Querosene Iluminante,m3, 30 ,2022-09-11,
2007-09,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2007-10,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2007-11,SE,Querosene Iluminante,m3, 30 ,2022-09-11,
2007-12,SE,Querosene Iluminante,m3, 30 ,2022-09-11,
2008-01,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-02,SE,Querosene Iluminante,m3, 30 ,2022-09-11,
2008-03,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-04,SE,Querosene Iluminante,m3, 30 ,2022-09-11,
2008-05,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-06,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-07,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-08,SE,Querosene Iluminante,m3, 30 ,2022-09-11,
2008-09,SE,Querosene Iluminante,m3, 0,2022-09-11,
2008-10,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-11,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-12,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-01,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-02,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-03,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-04,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-05,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-06,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-07,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-08,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-09,SE,Querosene Iluminante,m3, 15 ,2022-09-11,
2011-10,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-11,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-12,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-01,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-02,SE,Querosene Iluminante,m3, 15 ,2022-09-11,
2012-03,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-04,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-05,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-06,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-07,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-08,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-09,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-10,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-11,SE,Querosene Iluminante,m3, 0 ,2022-09-11,
2012-12,SE,Querosene Iluminante,m3, 0 ,2022-09-11,
2013-01,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-02,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-03,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-04,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-05,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-06,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-07,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-08,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-09,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-10,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-11,SE,Querosene Iluminante,m3,nan,2022-09-11,
2013-12,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-01,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-02,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-03,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-04,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-05,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-06,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-07,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-08,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-09,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-10,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-11,SE,Querosene Iluminante,m3,nan,2022-09-11,
2014-12,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-01,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-02,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-03,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-04,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-05,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-06,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-07,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-08,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-09,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-10,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-11,SE,Querosene Iluminante,m3,nan,2022-09-11,
2015-12,SE,Querosene Iluminante,m3,nan,2022-09-11,
2016-01,SE,Querosene Iluminante,m3, 0 ,2022-09-11,
2016-02,SE,Querosene Iluminante,m3, 0 ,2022-09-11,
2016-03,SE,Querosene Iluminante,m3, 0 ,2022-09-11,
2016-04,SE,Querosene Iluminante,m3, 0 ,2022-09-11,
2016-05,SE,Querosene Iluminante,m3, 0 ,2022-09-11,
2016-06,SE,Querosene Iluminante,m3, 0 ,2022-09-11,
2016-07,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2016-08,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2016-09,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2016-10,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2016-11,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2016-12,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2017-01,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2017-02,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2017-03,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2017-04,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2017-05,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2017-06,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2017-07,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2017-08,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2017-09,SE,Querosene Iluminante,m3, 1 ,2022-09-11,
2017-10,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2017-11,SE,Querosene Iluminante,m3, 0 ,2022-09-11,
2017-12,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2018-01,SE,Querosene Iluminante,m3, 1 ,2022-09-11,
2018-02,SE,Querosene Iluminante,m3, 0 ,2022-09-11,
2018-03,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2018-04,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2018-05,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2018-06,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2018-07,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2018-08,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2018-09,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2018-10,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2018-11,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2018-12,SE,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-06,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-07,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-08,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-09,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-10,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-11,BA,Querosene Iluminante,m3,nan,2022-09-11,
2000-12,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-06,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-07,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-08,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-09,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-10,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-11,BA,Querosene Iluminante,m3,nan,2022-09-11,
2001-12,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-06,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-07,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-08,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-09,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-10,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-11,BA,Querosene Iluminante,m3,nan,2022-09-11,
2002-12,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-06,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-07,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-08,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-09,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-10,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-11,BA,Querosene Iluminante,m3,nan,2022-09-11,
2003-12,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-06,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-07,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-08,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-09,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-10,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-11,BA,Querosene Iluminante,m3,nan,2022-09-11,
2004-12,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-06,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-07,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-08,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-09,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-10,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-11,BA,Querosene Iluminante,m3,nan,2022-09-11,
2005-12,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-06,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-07,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-08,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-09,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-10,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-11,BA,Querosene Iluminante,m3,nan,2022-09-11,
2006-12,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-06,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-07,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-08,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-09,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-10,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-11,BA,Querosene Iluminante,m3,nan,2022-09-11,
2007-12,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-06,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-07,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-08,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-09,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-10,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-11,BA,Querosene Iluminante,m3,nan,2022-09-11,
2008-12,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-06,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-07,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-08,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-09,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-10,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-11,BA,Querosene Iluminante,m3,nan,2022-09-11,
2009-12,BA,Querosene Iluminante,m3,nan,2022-09-11,
2010-01,BA,Querosene Iluminante,m3,nan,2022-09-11,
2010-02,BA,Querosene Iluminante,m3,nan,2022-09-11,
2010-03,BA,Querosene Iluminante,m3,nan,2022-09-11,
2010-04,BA,Querosene Iluminante,m3,nan,2022-09-11,
2010-05,BA,Querosene Iluminante,m3,nan,2022-09-11,
