ano_mês,uf,produto,unid,venda,criado_em
2019-08,RO,Etanol Hidratado,m3,989.0,2022-09-10
2019-09,RO,Etanol Hidratado,m3,1.377,2022-09-10
2019-10,RO,Etanol Hidratado,m3,1.534,2022-09-10
2019-11,RO,Etanol Hidratado,m3,1.498,2022-09-10
2019-12,RO,Etanol Hidratado,m3,1.635,2022-09-10
2020-01,RO,Etanol Hidratado,m3,1.281,2022-09-10
2020-02,RO,Etanol Hidratado,m3,1.205,2022-09-10
2020-03,RO,Etanol Hidratado,m3,910.0,2022-09-10
2020-04,RO,Etanol Hidratado,m3,695.0,2022-09-10
2020-05,RO,Etanol Hidratado,m3,645.0,2022-09-10
2020-06,RO,Etanol Hidratado,m3,698.0,2022-09-10
2020-07,RO,Etanol Hidratado,m3,792.0,2022-09-10
2020-08,RO,Etanol Hidratado,m3,883.0,2022-09-10
2020-09,RO,Etanol Hidratado,m3,1.189,2022-09-10
2020-10,RO,Etanol Hidratado,m3,1.34,2022-09-10
2020-11,RO,Etanol Hidratado,m3,1.223,2022-09-10
2020-12,RO,Etanol Hidratado,m3,1.383,2022-09-10
2021-01,RO,Etanol Hidratado,m3,1.149,2022-09-10
2021-02,RO,Etanol Hidratado,m3,1.353,2022-09-10
2021-03,RO,Etanol Hidratado,m3,1.435,2022-09-10
2021-04,RO,Etanol Hidratado,m3,1.287,2022-09-10
2021-05,RO,Etanol Hidratado,m3,1.204,2022-09-10
2021-06,RO,Etanol Hidratado,m3,1.054,2022-09-10
2021-07,RO,Etanol Hidratado,m3,952.0,2022-09-10
2021-08,RO,Etanol Hidratado,m3,911.0,2022-09-10
2021-09,RO,Etanol Hidratado,m3,890.0,2022-09-10
2021-10,RO,Etanol Hidratado,m3,805.0,2022-09-10
2021-11,RO,Etanol Hidratado,m3,814.0,2022-09-10
2021-12,RO,Etanol Hidratado,m3,712.0,2022-09-10
2022-01,RO,Etanol Hidratado,m3,666.0,2022-09-10
2022-02,RO,Etanol Hidratado,m3,629.0,2022-09-10
2022-03,RO,Etanol Hidratado,m3,994.0,2022-09-10
2022-04,RO,Etanol Hidratado,m3,991.0,2022-09-10
2022-05,RO,Etanol Hidratado,m3,770.0,2022-09-10
2022-06,RO,Etanol Hidratado,m3,801.0,2022-09-10
2022-07,RO,Etanol Hidratado,m3,,2022-09-10
2022-08,RO,Etanol Hidratado,m3,,2022-09-10
2022-09,RO,Etanol Hidratado,m3,,2022-09-10
2022-10,RO,Etanol Hidratado,m3,,2022-09-10
2022-11,RO,Etanol Hidratado,m3,,2022-09-10
2022-12,RO,Etanol Hidratado,m3,,2022-09-10
2000-01,RR,Etanol Hidratado,m3,143,2022-09-10
2000-02,RR,Etanol Hidratado,m3,128,2022-09-10
2000-03,RR,Etanol Hidratado,m3,142,2022-09-10
2000-04,RR,Etanol Hidratado,m3,137,2022-09-10
2000-05,RR,Etanol Hidratado,m3,151,2022-09-10
2000-06,RR,Etanol Hidratado,m3,40,2022-09-10
2000-07,RR,Etanol Hidratado,m3,134,2022-09-10
2000-08,RR,Etanol Hidratado,m3,177,2022-09-10
2000-09,RR,Etanol Hidratado,m3,160,2022-09-10
2000-10,RR,Etanol Hidratado,m3,136,2022-09-10
2000-11,RR,Etanol Hidratado,m3,133,2022-09-10
2000-12,RR,Etanol Hidratado,m3,146,2022-09-10
2001-01,RR,Etanol Hidratado,m3,163,2022-09-10
2001-02,RR,Etanol Hidratado,m3,126,2022-09-10
2001-03,RR,Etanol Hidratado,m3,121,2022-09-10
2001-04,RR,Etanol Hidratado,m3,138,2022-09-10
2001-05,RR,Etanol Hidratado,m3,115,2022-09-10
2001-06,RR,Etanol Hidratado,m3,126,2022-09-10
2001-07,RR,Etanol Hidratado,m3,122,2022-09-10
2001-08,RR,Etanol Hidratado,m3,86,2022-09-10
2001-09,RR,Etanol Hidratado,m3,96,2022-09-10
2001-10,RR,Etanol Hidratado,m3,97,2022-09-10
2001-11,RR,Etanol Hidratado,m3,83,2022-09-10
2001-12,RR,Etanol Hidratado,m3,97,2022-09-10
2002-01,RR,Etanol Hidratado,m3,79,2022-09-10
2002-02,RR,Etanol Hidratado,m3,85,2022-09-10
2002-03,RR,Etanol Hidratado,m3,79,2022-09-10
2002-04,RR,Etanol Hidratado,m3,79,2022-09-10
2002-05,RR,Etanol Hidratado,m3,94,2022-09-10
2002-06,RR,Etanol Hidratado,m3,79,2022-09-10
2002-07,RR,Etanol Hidratado,m3,84,2022-09-10
2002-08,RR,Etanol Hidratado,m3,111,2022-09-10
2002-09,RR,Etanol Hidratado,m3,70,2022-09-10
2002-10,RR,Etanol Hidratado,m3,85,2022-09-10
2002-11,RR,Etanol Hidratado,m3,75,2022-09-10
2002-12,RR,Etanol Hidratado,m3,80,2022-09-10
2003-01,RR,Etanol Hidratado,m3, 75 ,2022-09-10
2003-02,RR,Etanol Hidratado,m3, 44 ,2022-09-10
2003-03,RR,Etanol Hidratado,m3, 81 ,2022-09-10
2003-04,RR,Etanol Hidratado,m3, 35 ,2022-09-10
2003-05,RR,Etanol Hidratado,m3, 55 ,2022-09-10
2003-06,RR,Etanol Hidratado,m3, 40 ,2022-09-10
2003-07,RR,Etanol Hidratado,m3, 35 ,2022-09-10
2003-08,RR,Etanol Hidratado,m3, 60 ,2022-09-10
2003-09,RR,Etanol Hidratado,m3, 49 ,2022-09-10
2003-10,RR,Etanol Hidratado,m3, 50 ,2022-09-10
2003-11,RR,Etanol Hidratado,m3, -   ,2022-09-10
2003-12,RR,Etanol Hidratado,m3, 44 ,2022-09-10
2004-01,RR,Etanol Hidratado,m3,49,2022-09-10
2004-02,RR,Etanol Hidratado,m3,45,2022-09-10
2004-03,RR,Etanol Hidratado,m3,49,2022-09-10
2004-04,RR,Etanol Hidratado,m3,59,2022-09-10
2004-05,RR,Etanol Hidratado,m3,64,2022-09-10
2004-06,RR,Etanol Hidratado,m3,49,2022-09-10
2004-07,RR,Etanol Hidratado,m3,39,2022-09-10
2004-08,RR,Etanol Hidratado,m3,64,2022-09-10
2004-09,RR,Etanol Hidratado,m3,35,2022-09-10
2004-10,RR,Etanol Hidratado,m3,40,2022-09-10
2004-11,RR,Etanol Hidratado,m3,45,2022-09-10
2004-12,RR,Etanol Hidratado,m3,40,2022-09-10
2005-01,RR,Etanol Hidratado,m3,44,2022-09-10
2005-02,RR,Etanol Hidratado,m3,35,2022-09-10
2005-03,RR,Etanol Hidratado,m3,30,2022-09-10
2005-04,RR,Etanol Hidratado,m3,44,2022-09-10
2005-05,RR,Etanol Hidratado,m3,65,2022-09-10
2005-06,RR,Etanol Hidratado,m3,35,2022-09-10
2005-07,RR,Etanol Hidratado,m3,40,2022-09-10
2005-08,RR,Etanol Hidratado,m3,57,2022-09-10
2005-09,RR,Etanol Hidratado,m3,80,2022-09-10
2005-10,RR,Etanol Hidratado,m3,70,2022-09-10
2005-11,RR,Etanol Hidratado,m3,84,2022-09-10
2005-12,RR,Etanol Hidratado,m3,152,2022-09-10
2006-01,RR,Etanol Hidratado,m3,119,2022-09-10
2006-02,RR,Etanol Hidratado,m3,100,2022-09-10
2006-03,RR,Etanol Hidratado,m3,88,2022-09-10
2006-04,RR,Etanol Hidratado,m3,41,2022-09-10
2006-05,RR,Etanol Hidratado,m3,81,2022-09-10
2006-06,RR,Etanol Hidratado,m3,113,2022-09-10
2006-07,RR,Etanol Hidratado,m3,86,2022-09-10
2006-08,RR,Etanol Hidratado,m3,106,2022-09-10
2006-09,RR,Etanol Hidratado,m3,108,2022-09-10
2006-10,RR,Etanol Hidratado,m3,149,2022-09-10
2006-11,RR,Etanol Hidratado,m3,131,2022-09-10
2006-12,RR,Etanol Hidratado,m3,177,2022-09-10
2007-01,RR,Etanol Hidratado,m3,196,2022-09-10
2007-02,RR,Etanol Hidratado,m3,124,2022-09-10
2007-03,RR,Etanol Hidratado,m3,235,2022-09-10
2007-04,RR,Etanol Hidratado,m3,280,2022-09-10
2007-05,RR,Etanol Hidratado,m3,164,2022-09-10
2007-06,RR,Etanol Hidratado,m3,101,2022-09-10
2007-07,RR,Etanol Hidratado,m3,127,2022-09-10
2007-08,RR,Etanol Hidratado,m3,180,2022-09-10
2007-09,RR,Etanol Hidratado,m3,173,2022-09-10
2007-10,RR,Etanol Hidratado,m3,177,2022-09-10
2007-11,RR,Etanol Hidratado,m3,241,2022-09-10
2007-12,RR,Etanol Hidratado,m3,259,2022-09-10
2008-01,RR,Etanol Hidratado,m3,197,2022-09-10
2008-02,RR,Etanol Hidratado,m3,203,2022-09-10
2008-03,RR,Etanol Hidratado,m3,206,2022-09-10
2008-04,RR,Etanol Hidratado,m3,206,2022-09-10
2008-05,RR,Etanol Hidratado,m3,249,2022-09-10
2008-06,RR,Etanol Hidratado,m3,240,2022-09-10
2008-07,RR,Etanol Hidratado,m3,272,2022-09-10
2008-08,RR,Etanol Hidratado,m3,175,2022-09-10
2008-09,RR,Etanol Hidratado,m3,304,2022-09-10
2008-10,RR,Etanol Hidratado,m3,258,2022-09-10
2008-11,RR,Etanol Hidratado,m3,239,2022-09-10
2008-12,RR,Etanol Hidratado,m3,319,2022-09-10
2009-01,RR,Etanol Hidratado,m3,235,2022-09-10
2009-02,RR,Etanol Hidratado,m3,219,2022-09-10
2009-03,RR,Etanol Hidratado,m3,245,2022-09-10
2009-04,RR,Etanol Hidratado,m3,224,2022-09-10
2009-05,RR,Etanol Hidratado,m3,251,2022-09-10
2009-06,RR,Etanol Hidratado,m3,236,2022-09-10
2009-07,RR,Etanol Hidratado,m3,247,2022-09-10
2009-08,RR,Etanol Hidratado,m3,240,2022-09-10
2009-09,RR,Etanol Hidratado,m3,285,2022-09-10
2009-10,RR,Etanol Hidratado,m3,228,2022-09-10
2009-11,RR,Etanol Hidratado,m3,245,2022-09-10
2009-12,RR,Etanol Hidratado,m3,253,2022-09-10
2010-01,RR,Etanol Hidratado,m3,259,2022-09-10
2010-02,RR,Etanol Hidratado,m3,251,2022-09-10
2010-03,RR,Etanol Hidratado,m3,254,2022-09-10
2010-04,RR,Etanol Hidratado,m3,228,2022-09-10
2010-05,RR,Etanol Hidratado,m3,213,2022-09-10
2010-06,RR,Etanol Hidratado,m3,198,2022-09-10
2010-07,RR,Etanol Hidratado,m3,220,2022-09-10
2010-08,RR,Etanol Hidratado,m3,215,2022-09-10
2010-09,RR,Etanol Hidratado,m3,245,2022-09-10
2010-10,RR,Etanol Hidratado,m3,167,2022-09-10
2010-11,RR,Etanol Hidratado,m3,229,2022-09-10
2010-12,RR,Etanol Hidratado,m3,277,2022-09-10
2011-01,RR,Etanol Hidratado,m3,223,2022-09-10
2011-02,RR,Etanol Hidratado,m3,228,2022-09-10
2011-03,RR,Etanol Hidratado,m3,200,2022-09-10
2011-04,RR,Etanol Hidratado,m3,224,2022-09-10
2011-05,RR,Etanol Hidratado,m3,196,2022-09-10
2011-06,RR,Etanol Hidratado,m3,381,2022-09-10
2011-07,RR,Etanol Hidratado,m3,154,2022-09-10
2011-08,RR,Etanol Hidratado,m3,162,2022-09-10
2011-09,RR,Etanol Hidratado,m3,133,2022-09-10
2011-10,RR,Etanol Hidratado,m3,195,2022-09-10
2011-11,RR,Etanol Hidratado,m3,167,2022-09-10
2011-12,RR,Etanol Hidratado,m3,223,2022-09-10
2012-01,RR,Etanol Hidratado,m3,137,2022-09-10
2012-02,RR,Etanol Hidratado,m3,182,2022-09-10
2012-03,RR,Etanol Hidratado,m3,115,2022-09-10
2012-04,RR,Etanol Hidratado,m3,146,2022-09-10
2012-05,RR,Etanol Hidratado,m3,158,2022-09-10
2012-06,RR,Etanol Hidratado,m3,131,2022-09-10
2012-07,RR,Etanol Hidratado,m3,132,2022-09-10
2012-08,RR,Etanol Hidratado,m3,133,2022-09-10
2012-09,RR,Etanol Hidratado,m3,222,2022-09-10
2012-10,RR,Etanol Hidratado,m3,185,2022-09-10
2012-11,RR,Etanol Hidratado,m3,194,2022-09-10
2012-12,RR,Etanol Hidratado,m3,193,2022-09-10
2013-01,RR,Etanol Hidratado,m3,156,2022-09-10
2013-02,RR,Etanol Hidratado,m3,217,2022-09-10
2013-03,RR,Etanol Hidratado,m3,133,2022-09-10
2013-04,RR,Etanol Hidratado,m3,201,2022-09-10
2013-05,RR,Etanol Hidratado,m3,148,2022-09-10
2013-06,RR,Etanol Hidratado,m3,143,2022-09-10
2013-07,RR,Etanol Hidratado,m3,183,2022-09-10
2013-08,RR,Etanol Hidratado,m3,113,2022-09-10
2013-09,RR,Etanol Hidratado,m3,119,2022-09-10
2013-10,RR,Etanol Hidratado,m3,138,2022-09-10
2013-11,RR,Etanol Hidratado,m3,120,2022-09-10
2013-12,RR,Etanol Hidratado,m3,150,2022-09-10
2014-01,RR,Etanol Hidratado,m3,142,2022-09-10
2014-02,RR,Etanol Hidratado,m3,126,2022-09-10
2014-03,RR,Etanol Hidratado,m3,108,2022-09-10
2014-04,RR,Etanol Hidratado,m3,88,2022-09-10
2014-05,RR,Etanol Hidratado,m3,124,2022-09-10
2014-06,RR,Etanol Hidratado,m3,129,2022-09-10
2014-07,RR,Etanol Hidratado,m3,133,2022-09-10
2014-08,RR,Etanol Hidratado,m3,112,2022-09-10
2014-09,RR,Etanol Hidratado,m3,151,2022-09-10
2014-10,RR,Etanol Hidratado,m3,282,2022-09-10
2014-11,RR,Etanol Hidratado,m3,253,2022-09-10
2014-12,RR,Etanol Hidratado,m3,304,2022-09-10
2015-01,RR,Etanol Hidratado,m3,222,2022-09-10
2015-02,RR,Etanol Hidratado,m3,232,2022-09-10
2015-03,RR,Etanol Hidratado,m3,305,2022-09-10
2015-04,RR,Etanol Hidratado,m3,209,2022-09-10
2015-05,RR,Etanol Hidratado,m3,201,2022-09-10
2015-06,RR,Etanol Hidratado,m3,246,2022-09-10
2015-07,RR,Etanol Hidratado,m3,237,2022-09-10
2015-08,RR,Etanol Hidratado,m3,217,2022-09-10
2015-09,RR,Etanol Hidratado,m3,237,2022-09-10
2015-10,RR,Etanol Hidratado,m3,314,2022-09-10
2015-11,RR,Etanol Hidratado,m3,242,2022-09-10
2015-12,RR,Etanol Hidratado,m3,239,2022-09-10
2016-01,RR,Etanol Hidratado,m3,142,2022-09-10
2016-02,RR,Etanol Hidratado,m3,135,2022-09-10
2016-03,RR,Etanol Hidratado,m3,135,2022-09-10
2016-04,RR,Etanol Hidratado,m3,132,2022-09-10
2016-05,RR,Etanol Hidratado,m3,137,2022-09-10
2016-06,RR,Etanol Hidratado,m3,124,2022-09-10
2016-07,RR,Etanol Hidratado,m3,94,2022-09-10
2016-08,RR,Etanol Hidratado,m3,111,2022-09-10
2016-09,RR,Etanol Hidratado,m3,99,2022-09-10
2016-10,RR,Etanol Hidratado,m3,101,2022-09-10
2016-11,RR,Etanol Hidratado,m3,122,2022-09-10
2016-12,RR,Etanol Hidratado,m3,115,2022-09-10
2017-01,RR,Etanol Hidratado,m3,106,2022-09-10
2017-02,RR,Etanol Hidratado,m3,49,2022-09-10
2017-03,RR,Etanol Hidratado,m3,59,2022-09-10
2017-04,RR,Etanol Hidratado,m3,71,2022-09-10
2017-05,RR,Etanol Hidratado,m3,68,2022-09-10
2017-06,RR,Etanol Hidratado,m3,88,2022-09-10
2017-07,RR,Etanol Hidratado,m3,114,2022-09-10
2017-08,RR,Etanol Hidratado,m3,51,2022-09-10
2017-09,RR,Etanol Hidratado,m3,61,2022-09-10
2017-10,RR,Etanol Hidratado,m3,87,2022-09-10
2017-11,RR,Etanol Hidratado,m3,107,2022-09-10
2017-12,RR,Etanol Hidratado,m3,155,2022-09-10
2018-01,RR,Etanol Hidratado,m3,157,2022-09-10
2018-02,RR,Etanol Hidratado,m3,140,2022-09-10
2018-03,RR,Etanol Hidratado,m3,136,2022-09-10
2018-04,RR,Etanol Hidratado,m3,158,2022-09-10
2018-05,RR,Etanol Hidratado,m3,169,2022-09-10
2018-06,RR,Etanol Hidratado,m3,213,2022-09-10
2018-07,RR,Etanol Hidratado,m3,164,2022-09-10
2018-08,RR,Etanol Hidratado,m3,129,2022-09-10
2018-09,RR,Etanol Hidratado,m3,206,2022-09-10
2018-10,RR,Etanol Hidratado,m3,190,2022-09-10
2018-11,RR,Etanol Hidratado,m3,218,2022-09-10
2018-12,RR,Etanol Hidratado,m3,119,2022-09-10
2019-01,RR,Etanol Hidratado,m3,81,2022-09-10
2019-02,RR,Etanol Hidratado,m3,66,2022-09-10
2019-03,RR,Etanol Hidratado,m3,90,2022-09-10
2019-04,RR,Etanol Hidratado,m3,183,2022-09-10
2019-05,RR,Etanol Hidratado,m3,218,2022-09-10
2019-06,RR,Etanol Hidratado,m3,147,2022-09-10
2019-07,RR,Etanol Hidratado,m3,143,2022-09-10
2019-08,RR,Etanol Hidratado,m3,133,2022-09-10
2019-09,RR,Etanol Hidratado,m3,132,2022-09-10
2019-10,RR,Etanol Hidratado,m3,166,2022-09-10
2019-11,RR,Etanol Hidratado,m3,139,2022-09-10
2019-12,RR,Etanol Hidratado,m3,166,2022-09-10
2020-01,RR,Etanol Hidratado,m3,157,2022-09-10
2020-02,RR,Etanol Hidratado,m3,129,2022-09-10
2020-03,RR,Etanol Hidratado,m3,99,2022-09-10
2020-04,RR,Etanol Hidratado,m3,60,2022-09-10
2020-05,RR,Etanol Hidratado,m3,42,2022-09-10
2020-06,RR,Etanol Hidratado,m3,103,2022-09-10
2020-07,RR,Etanol Hidratado,m3,106,2022-09-10
2020-08,RR,Etanol Hidratado,m3,120,2022-09-10
2020-09,RR,Etanol Hidratado,m3,176,2022-09-10
2020-10,RR,Etanol Hidratado,m3,177,2022-09-10
2020-11,RR,Etanol Hidratado,m3,142,2022-09-10
2020-12,RR,Etanol Hidratado,m3,243,2022-09-10
2021-01,RR,Etanol Hidratado,m3,177,2022-09-10
2021-02,RR,Etanol Hidratado,m3,215,2022-09-10
2021-03,RR,Etanol Hidratado,m3,291,2022-09-10
2021-04,RR,Etanol Hidratado,m3,277,2022-09-10
2021-05,RR,Etanol Hidratado,m3,271,2022-09-10
2021-06,RR,Etanol Hidratado,m3,260,2022-09-10
2021-07,RR,Etanol Hidratado,m3,205,2022-09-10
2021-08,RR,Etanol Hidratado,m3,198,2022-09-10
2021-09,RR,Etanol Hidratado,m3,159,2022-09-10
2021-10,RR,Etanol Hidratado,m3,191,2022-09-10
2021-11,RR,Etanol Hidratado,m3,159,2022-09-10
2021-12,RR,Etanol Hidratado,m3,162,2022-09-10
2022-01,RR,Etanol Hidratado,m3,146.0,2022-09-10
2022-02,RR,Etanol Hidratado,m3,118.0,2022-09-10
2022-03,RR,Etanol Hidratado,m3,223.0,2022-09-10
2022-04,RR,Etanol Hidratado,m3,210.0,2022-09-10
2022-05,RR,Etanol Hidratado,m3,274.0,2022-09-10
2022-06,RR,Etanol Hidratado,m3,256.0,2022-09-10
2022-07,RR,Etanol Hidratado,m3,,2022-09-10
2022-08,RR,Etanol Hidratado,m3,,2022-09-10
2022-09,RR,Etanol Hidratado,m3,,2022-09-10
2022-10,RR,Etanol Hidratado,m3,,2022-09-10
2022-11,RR,Etanol Hidratado,m3,,2022-09-10
2022-12,RR,Etanol Hidratado,m3,,2022-09-10
2000-01,RS,Etanol Hidratado,m3,18.375,2022-09-10
2000-02,RS,Etanol Hidratado,m3,18.142,2022-09-10
2000-03,RS,Etanol Hidratado,m3,18.194,2022-09-10
2000-04,RS,Etanol Hidratado,m3,19.261,2022-09-10
2000-05,RS,Etanol Hidratado,m3,18.594,2022-09-10
2000-06,RS,Etanol Hidratado,m3,14.793,2022-09-10
2000-07,RS,Etanol Hidratado,m3,18.27,2022-09-10
2000-08,RS,Etanol Hidratado,m3,15.159,2022-09-10
2000-09,RS,Etanol Hidratado,m3,13.704,2022-09-10
2000-10,RS,Etanol Hidratado,m3,14.435,2022-09-10
2000-11,RS,Etanol Hidratado,m3,15.899,2022-09-10
2000-12,RS,Etanol Hidratado,m3,16.167,2022-09-10
2001-01,RS,Etanol Hidratado,m3,14.38,2022-09-10
2001-02,RS,Etanol Hidratado,m3,13.232,2022-09-10
2001-03,RS,Etanol Hidratado,m3,15.06,2022-09-10
2001-04,RS,Etanol Hidratado,m3,14.012,2022-09-10
2001-05,RS,Etanol Hidratado,m3,14.933,2022-09-10
2001-06,RS,Etanol Hidratado,m3,13.442,2022-09-10
2001-07,RS,Etanol Hidratado,m3,12.948,2022-09-10
2001-08,RS,Etanol Hidratado,m3,12.664,2022-09-10
2001-09,RS,Etanol Hidratado,m3,11.831,2022-09-10
2001-10,RS,Etanol Hidratado,m3,14.335,2022-09-10
2001-11,RS,Etanol Hidratado,m3,13.714,2022-09-10
2001-12,RS,Etanol Hidratado,m3,14.709,2022-09-10
2002-01,RS,Etanol Hidratado,m3,14.444,2022-09-10
2002-02,RS,Etanol Hidratado,m3,12.619,2022-09-10
2002-03,RS,Etanol Hidratado,m3,13.814,2022-09-10
2002-04,RS,Etanol Hidratado,m3,13.889,2022-09-10
2002-05,RS,Etanol Hidratado,m3,15.25,2022-09-10
2002-06,RS,Etanol Hidratado,m3,14.332,2022-09-10
2002-07,RS,Etanol Hidratado,m3,16.867,2022-09-10
2002-08,RS,Etanol Hidratado,m3,16.515,2022-09-10
2002-09,RS,Etanol Hidratado,m3,16.669,2022-09-10
2002-10,RS,Etanol Hidratado,m3,16.967,2022-09-10
2002-11,RS,Etanol Hidratado,m3,12.724,2022-09-10
2002-12,RS,Etanol Hidratado,m3,15.027,2022-09-10
2003-01,RS,Etanol Hidratado,m3,14.469,2022-09-10
2003-02,RS,Etanol Hidratado,m3,10.872,2022-09-10
2003-03,RS,Etanol Hidratado,m3,11.496,2022-09-10
2003-04,RS,Etanol Hidratado,m3,11.439,2022-09-10
2003-05,RS,Etanol Hidratado,m3,12.127,2022-09-10
2003-06,RS,Etanol Hidratado,m3,11.269,2022-09-10
2003-07,RS,Etanol Hidratado,m3,13.935,2022-09-10
2003-08,RS,Etanol Hidratado,m3,12.466,2022-09-10
2003-09,RS,Etanol Hidratado,m3,11.81,2022-09-10
2003-10,RS,Etanol Hidratado,m3,13.436,2022-09-10
2003-11,RS,Etanol Hidratado,m3,12.715,2022-09-10
2003-12,RS,Etanol Hidratado,m3,15.711,2022-09-10
2004-01,RS,Etanol Hidratado,m3,13.199,2022-09-10
2004-02,RS,Etanol Hidratado,m3,12.828,2022-09-10
2004-03,RS,Etanol Hidratado,m3,14.654,2022-09-10
2004-04,RS,Etanol Hidratado,m3,15.736,2022-09-10
2004-05,RS,Etanol Hidratado,m3,16.687,2022-09-10
2004-06,RS,Etanol Hidratado,m3,16.271,2022-09-10
2004-07,RS,Etanol Hidratado,m3,19.388,2022-09-10
2004-08,RS,Etanol Hidratado,m3,15.741,2022-09-10
2004-09,RS,Etanol Hidratado,m3,17.177,2022-09-10
2004-10,RS,Etanol Hidratado,m3,17.014,2022-09-10
2004-11,RS,Etanol Hidratado,m3,15.24,2022-09-10
2004-12,RS,Etanol Hidratado,m3,18.075,2022-09-10
2005-01,RS,Etanol Hidratado,m3,14.936,2022-09-10
2005-02,RS,Etanol Hidratado,m3,12.954,2022-09-10
2005-03,RS,Etanol Hidratado,m3,18.647,2022-09-10
2005-04,RS,Etanol Hidratado,m3,10.909,2022-09-10
2005-05,RS,Etanol Hidratado,m3,15.36,2022-09-10
2005-06,RS,Etanol Hidratado,m3,15.327,2022-09-10
2005-07,RS,Etanol Hidratado,m3,15.619,2022-09-10
2005-08,RS,Etanol Hidratado,m3,16.556,2022-09-10
2005-09,RS,Etanol Hidratado,m3,18.056,2022-09-10
2005-10,RS,Etanol Hidratado,m3,15.44,2022-09-10
2005-11,RS,Etanol Hidratado,m3,16.905,2022-09-10
2005-12,RS,Etanol Hidratado,m3,19.189,2022-09-10
2006-01,RS,Etanol Hidratado,m3,14.258,2022-09-10
2006-02,RS,Etanol Hidratado,m3,12.539,2022-09-10
2006-03,RS,Etanol Hidratado,m3,11.364,2022-09-10
2006-04,RS,Etanol Hidratado,m3,9.988,2022-09-10
2006-05,RS,Etanol Hidratado,m3,12.282,2022-09-10
2006-06,RS,Etanol Hidratado,m3,12.408,2022-09-10
2006-07,RS,Etanol Hidratado,m3,12.083,2022-09-10
2006-08,RS,Etanol Hidratado,m3,12.358,2022-09-10
2006-09,RS,Etanol Hidratado,m3,13.015,2022-09-10
2006-10,RS,Etanol Hidratado,m3,14.73,2022-09-10
2006-11,RS,Etanol Hidratado,m3,15.283,2022-09-10
2006-12,RS,Etanol Hidratado,m3,18.452,2022-09-10
2007-01,RS,Etanol Hidratado,m3,14.613,2022-09-10
2007-02,RS,Etanol Hidratado,m3,11.478,2022-09-10
2007-03,RS,Etanol Hidratado,m3,14.493,2022-09-10
2007-04,RS,Etanol Hidratado,m3,11.976,2022-09-10
2007-05,RS,Etanol Hidratado,m3,13.88,2022-09-10
2007-06,RS,Etanol Hidratado,m3,14.35,2022-09-10
2007-07,RS,Etanol Hidratado,m3,17.372,2022-09-10
2007-08,RS,Etanol Hidratado,m3,20.541,2022-09-10
2007-09,RS,Etanol Hidratado,m3,21.842,2022-09-10
2007-10,RS,Etanol Hidratado,m3,27.396,2022-09-10
2007-11,RS,Etanol Hidratado,m3,28.1,2022-09-10
2007-12,RS,Etanol Hidratado,m3,24.257,2022-09-10
2008-01,RS,Etanol Hidratado,m3,23.354,2022-09-10
2008-02,RS,Etanol Hidratado,m3,21.008,2022-09-10
2008-03,RS,Etanol Hidratado,m3,24.345,2022-09-10
2008-04,RS,Etanol Hidratado,m3,25.107,2022-09-10
2008-05,RS,Etanol Hidratado,m3,25.917,2022-09-10
2008-06,RS,Etanol Hidratado,m3,24.077,2022-09-10
2008-07,RS,Etanol Hidratado,m3,25.71,2022-09-10
2008-08,RS,Etanol Hidratado,m3,25.662,2022-09-10
2008-09,RS,Etanol Hidratado,m3,27.713,2022-09-10
2008-10,RS,Etanol Hidratado,m3,29.705,2022-09-10
2008-11,RS,Etanol Hidratado,m3,31.13,2022-09-10
2008-12,RS,Etanol Hidratado,m3,41.162,2022-09-10
2009-01,RS,Etanol Hidratado,m3,35.676,2022-09-10
2009-02,RS,Etanol Hidratado,m3,31.525,2022-09-10
2009-03,RS,Etanol Hidratado,m3,33.819,2022-09-10
2009-04,RS,Etanol Hidratado,m3,37.36,2022-09-10
2009-05,RS,Etanol Hidratado,m3,35.13,2022-09-10
2009-06,RS,Etanol Hidratado,m3,36.872,2022-09-10
2009-07,RS,Etanol Hidratado,m3,38.243,2022-09-10
2009-08,RS,Etanol Hidratado,m3,35.888,2022-09-10
2009-09,RS,Etanol Hidratado,m3,41.862,2022-09-10
2009-10,RS,Etanol Hidratado,m3,30.441,2022-09-10
2009-11,RS,Etanol Hidratado,m3,20.478,2022-09-10
2009-12,RS,Etanol Hidratado,m3,25.734,2022-09-10
2010-01,RS,Etanol Hidratado,m3,14.815,2022-09-10
2010-02,RS,Etanol Hidratado,m3,11.255,2022-09-10
2010-03,RS,Etanol Hidratado,m3,16.378,2022-09-10
2010-04,RS,Etanol Hidratado,m3,20.393,2022-09-10
2010-05,RS,Etanol Hidratado,m3,19.668,2022-09-10
2010-06,RS,Etanol Hidratado,m3,27.243,2022-09-10
2010-07,RS,Etanol Hidratado,m3,24.258,2022-09-10
2010-08,RS,Etanol Hidratado,m3,22.45,2022-09-10
2010-09,RS,Etanol Hidratado,m3,24.663,2022-09-10
2010-10,RS,Etanol Hidratado,m3,20.746,2022-09-10
2010-11,RS,Etanol Hidratado,m3,18.147,2022-09-10
2010-12,RS,Etanol Hidratado,m3,20.878,2022-09-10
2011-01,RS,Etanol Hidratado,m3,15.769,2022-09-10
2011-02,RS,Etanol Hidratado,m3,13.246,2022-09-10
2011-03,RS,Etanol Hidratado,m3,11.265,2022-09-10
2011-04,RS,Etanol Hidratado,m3,8.552,2022-09-10
