ano_mês,uf,produto,unid,venda,criado_em
2004-08,SE,Querosene de Aviação,m3,,2022-09-10
2004-09,SE,Querosene de Aviação,m3,,2022-09-10
2004-10,SE,Querosene de Aviação,m3,,2022-09-10
2004-11,SE,Querosene de Aviação,m3,,2022-09-10
2004-12,SE,Querosene de Aviação,m3,,2022-09-10
2005-01,SE,Querosene de Aviação,m3,,2022-09-10
2005-02,SE,Querosene de Aviação,m3,,2022-09-10
2005-03,SE,Querosene de Aviação,m3,,2022-09-10
2005-04,SE,Querosene de Aviação,m3,,2022-09-10
2005-05,SE,Querosene de Aviação,m3,,2022-09-10
2005-06,SE,Querosene de Aviação,m3,,2022-09-10
2005-07,SE,Querosene de Aviação,m3,,2022-09-10
2005-08,SE,Querosene de Aviação,m3,,2022-09-10
2005-09,SE,Querosene de Aviação,m3,,2022-09-10
2005-10,SE,Querosene de Aviação,m3,,2022-09-10
2005-11,SE,Querosene de Aviação,m3,,2022-09-10
2005-12,SE,Querosene de Aviação,m3,,2022-09-10
2006-01,SE,Querosene de Aviação,m3,,2022-09-10
2006-02,SE,Querosene de Aviação,m3,,2022-09-10
2006-03,SE,Querosene de Aviação,m3,,2022-09-10
2006-04,SE,Querosene de Aviação,m3,,2022-09-10
2006-05,SE,Querosene de Aviação,m3,,2022-09-10
2006-06,SE,Querosene de Aviação,m3,,2022-09-10
2006-07,SE,Querosene de Aviação,m3,,2022-09-10
2006-08,SE,Querosene de Aviação,m3,,2022-09-10
2006-09,SE,Querosene de Aviação,m3,,2022-09-10
2006-10,SE,Querosene de Aviação,m3,,2022-09-10
2006-11,SE,Querosene de Aviação,m3,,2022-09-10
2006-12,SE,Querosene de Aviação,m3,,2022-09-10
2007-01,SE,Querosene de Aviação,m3,,2022-09-10
2007-02,SE,Querosene de Aviação,m3,,2022-09-10
2007-03,SE,Querosene de Aviação,m3,,2022-09-10
2007-04,SE,Querosene de Aviação,m3,,2022-09-10
2007-05,SE,Querosene de Aviação,m3,,2022-09-10
2007-06,SE,Querosene de Aviação,m3,,2022-09-10
2007-07,SE,Querosene de Aviação,m3,,2022-09-10
2007-08,SE,Querosene de Aviação,m3,,2022-09-10
2007-09,SE,Querosene de Aviação,m3,,2022-09-10
2007-10,SE,Querosene de Aviação,m3,,2022-09-10
2007-11,SE,Querosene de Aviação,m3,,2022-09-10
2007-12,SE,Querosene de Aviação,m3,,2022-09-10
2008-01,SE,Querosene de Aviação,m3,,2022-09-10
2008-02,SE,Querosene de Aviação,m3,,2022-09-10
2008-03,SE,Querosene de Aviação,m3,,2022-09-10
2008-04,SE,Querosene de Aviação,m3,,2022-09-10
2008-05,SE,Querosene de Aviação,m3,,2022-09-10
2008-06,SE,Querosene de Aviação,m3,,2022-09-10
2008-07,SE,Querosene de Aviação,m3,,2022-09-10
2008-08,SE,Querosene de Aviação,m3,,2022-09-10
2008-09,SE,Querosene de Aviação,m3,,2022-09-10
2008-10,SE,Querosene de Aviação,m3,,2022-09-10
2008-11,SE,Querosene de Aviação,m3,,2022-09-10
2008-12,SE,Querosene de Aviação,m3,,2022-09-10
2009-01,SE,Querosene de Aviação,m3,,2022-09-10
2009-02,SE,Querosene de Aviação,m3,,2022-09-10
2009-03,SE,Querosene de Aviação,m3,,2022-09-10
2009-04,SE,Querosene de Aviação,m3,,2022-09-10
2009-05,SE,Querosene de Aviação,m3,,2022-09-10
2009-06,SE,Querosene de Aviação,m3,,2022-09-10
2009-07,SE,Querosene de Aviação,m3,,2022-09-10
2009-08,SE,Querosene de Aviação,m3,,2022-09-10
2009-09,SE,Querosene de Aviação,m3,,2022-09-10
2009-10,SE,Querosene de Aviação,m3,,2022-09-10
2009-11,SE,Querosene de Aviação,m3,,2022-09-10
2009-12,SE,Querosene de Aviação,m3,,2022-09-10
2010-01,SE,Querosene de Aviação,m3,,2022-09-10
2010-02,SE,Querosene de Aviação,m3,,2022-09-10
2010-03,SE,Querosene de Aviação,m3,,2022-09-10
2010-04,SE,Querosene de Aviação,m3,,2022-09-10
2010-05,SE,Querosene de Aviação,m3,,2022-09-10
2010-06,SE,Querosene de Aviação,m3,,2022-09-10
2010-07,SE,Querosene de Aviação,m3,,2022-09-10
2010-08,SE,Querosene de Aviação,m3,,2022-09-10
2010-09,SE,Querosene de Aviação,m3,,2022-09-10
2010-10,SE,Querosene de Aviação,m3,,2022-09-10
2010-11,SE,Querosene de Aviação,m3,,2022-09-10
2010-12,SE,Querosene de Aviação,m3,,2022-09-10
2011-01,SE,Querosene de Aviação,m3,,2022-09-10
2011-02,SE,Querosene de Aviação,m3,,2022-09-10
2011-03,SE,Querosene de Aviação,m3,,2022-09-10
2011-04,SE,Querosene de Aviação,m3,,2022-09-10
2011-05,SE,Querosene de Aviação,m3,,2022-09-10
2011-06,SE,Querosene de Aviação,m3,,2022-09-10
2011-07,SE,Querosene de Aviação,m3,,2022-09-10
2011-08,SE,Querosene de Aviação,m3,,2022-09-10
2011-09,SE,Querosene de Aviação,m3,,2022-09-10
2011-10,SE,Querosene de Aviação,m3,,2022-09-10
2011-11,SE,Querosene de Aviação,m3,,2022-09-10
2011-12,SE,Querosene de Aviação,m3,,2022-09-10
2012-01,SE,Querosene de Aviação,m3,,2022-09-10
2012-02,SE,Querosene de Aviação,m3,,2022-09-10
2012-03,SE,Querosene de Aviação,m3,,2022-09-10
2012-04,SE,Querosene de Aviação,m3,,2022-09-10
2012-05,SE,Querosene de Aviação,m3,,2022-09-10
2012-06,SE,Querosene de Aviação,m3,,2022-09-10
2012-07,SE,Querosene de Aviação,m3,,2022-09-10
2012-08,SE,Querosene de Aviação,m3,,2022-09-10
2012-09,SE,Querosene de Aviação,m3,,2022-09-10
2012-10,SE,Querosene de Aviação,m3,,2022-09-10
2012-11,SE,Querosene de Aviação,m3,,2022-09-10
2012-12,SE,Querosene de Aviação,m3,,2022-09-10
2013-01,SE,Querosene de Aviação,m3,,2022-09-10
2013-02,SE,Querosene de Aviação,m3,,2022-09-10
2013-03,SE,Querosene de Aviação,m3,,2022-09-10
2013-04,SE,Querosene de Aviação,m3,,2022-09-10
2013-05,SE,Querosene de Aviação,m3,,2022-09-10
2013-06,SE,Querosene de Aviação,m3,,2022-09-10
2013-07,SE,Querosene de Aviação,m3,,2022-09-10
2013-08,SE,Querosene de Aviação,m3,,2022-09-10
2013-09,SE,Querosene de Aviação,m3,,2022-09-10
2013-10,SE,Querosene de Aviação,m3,,2022-09-10
2013-11,SE,Querosene de Aviação,m3,,2022-09-10
2013-12,SE,Querosene de Aviação,m3,,2022-09-10
2014-01,SE,Querosene de Aviação,m3,,2022-09-10
2014-02,SE,Querosene de Aviação,m3,,2022-09-10
2014-03,SE,Querosene de Aviação,m3,,2022-09-10
2014-04,SE,Querosene de Aviação,m3,,2022-09-10
2014-05,SE,Querosene de Aviação,m3,,2022-09-10
2014-06,SE,Querosene de Aviação,m3,,2022-09-10
2014-07,SE,Querosene de Aviação,m3,,2022-09-10
2014-08,SE,Querosene de Aviação,m3,,2022-09-10
2014-09,SE,Querosene de Aviação,m3,,2022-09-10
2014-10,SE,Querosene de Aviação,m3,,2022-09-10
2014-11,SE,Querosene de Aviação,m3,,2022-09-10
2014-12,SE,Querosene de Aviação,m3,,2022-09-10
2015-01,SE,Querosene de Aviação,m3,,2022-09-10
2015-02,SE,Querosene de Aviação,m3,,2022-09-10
2015-03,SE,Querosene de Aviação,m3,,2022-09-10
2015-04,SE,Querosene de Aviação,m3,,2022-09-10
2015-05,SE,Querosene de Aviação,m3,,2022-09-10
2015-06,SE,Querosene de Aviação,m3,,2022-09-10
2015-07,SE,Querosene de Aviação,m3,,2022-09-10
2015-08,SE,Querosene de Aviação,m3,,2022-09-10
2015-09,SE,Querosene de Aviação,m3,,2022-09-10
2015-10,SE,Querosene de Aviação,m3,,2022-09-10
2015-11,SE,Querosene de Aviação,m3,,2022-09-10
2015-12,SE,Querosene de Aviação,m3,,2022-09-10
2016-01,SE,Querosene de Aviação,m3,,2022-09-10
2016-02,SE,Querosene de Aviação,m3,,2022-09-10
2016-03,SE,Querosene de Aviação,m3,,2022-09-10
2016-04,SE,Querosene de Aviação,m3,,2022-09-10
2016-05,SE,Querosene de Aviação,m3,,2022-09-10
2016-06,SE,Querosene de Aviação,m3,,2022-09-10
2016-07,SE,Querosene de Aviação,m3,,2022-09-10
2016-08,SE,Querosene de Aviação,m3,,2022-09-10
2016-09,SE,Querosene de Aviação,m3,,2022-09-10
2016-10,SE,Querosene de Aviação,m3,,2022-09-10
2016-11,SE,Querosene de Aviação,m3,,2022-09-10
2016-12,SE,Querosene de Aviação,m3,,2022-09-10
2017-01,SE,Querosene de Aviação,m3,2.977,2022-09-10
2017-02,SE,Querosene de Aviação,m3,2.273,2022-09-10
2017-03,SE,Querosene de Aviação,m3,2.53,2022-09-10
2017-04,SE,Querosene de Aviação,m3,2.155,2022-09-10
2017-05,SE,Querosene de Aviação,m3,2.475,2022-09-10
2017-06,SE,Querosene de Aviação,m3,2.177,2022-09-10
2017-07,SE,Querosene de Aviação,m3,,2022-09-10
2017-08,SE,Querosene de Aviação,m3,2.242,2022-09-10
2017-09,SE,Querosene de Aviação,m3,2.456,2022-09-10
2017-10,SE,Querosene de Aviação,m3,2.699,2022-09-10
2017-11,SE,Querosene de Aviação,m3,2.664,2022-09-10
2017-12,SE,Querosene de Aviação,m3,2.873,2022-09-10
2018-01,SE,Querosene de Aviação,m3,,2022-09-10
2018-02,SE,Querosene de Aviação,m3,,2022-09-10
2018-03,SE,Querosene de Aviação,m3,,2022-09-10
2018-04,SE,Querosene de Aviação,m3,,2022-09-10
2018-05,SE,Querosene de Aviação,m3,,2022-09-10
2018-06,SE,Querosene de Aviação,m3,,2022-09-10
2018-07,SE,Querosene de Aviação,m3,,2022-09-10
2018-08,SE,Querosene de Aviação,m3,,2022-09-10
2018-09,SE,Querosene de Aviação,m3,,2022-09-10
2018-10,SE,Querosene de Aviação,m3,,2022-09-10
2018-11,SE,Querosene de Aviação,m3,,2022-09-10
2018-12,SE,Querosene de Aviação,m3,,2022-09-10
2019-01,SE,Querosene de Aviação,m3,,2022-09-10
2019-02,SE,Querosene de Aviação,m3,,2022-09-10
2019-03,SE,Querosene de Aviação,m3,,2022-09-10
2019-04,SE,Querosene de Aviação,m3,,2022-09-10
2019-05,SE,Querosene de Aviação,m3,,2022-09-10
2019-06,SE,Querosene de Aviação,m3,,2022-09-10
2019-07,SE,Querosene de Aviação,m3,,2022-09-10
2019-08,SE,Querosene de Aviação,m3,,2022-09-10
2019-09,SE,Querosene de Aviação,m3,,2022-09-10
2019-10,SE,Querosene de Aviação,m3,,2022-09-10
2019-11,SE,Querosene de Aviação,m3,,2022-09-10
2019-12,SE,Querosene de Aviação,m3,,2022-09-10
2020-01,SE,Querosene de Aviação,m3,,2022-09-10
2020-02,SE,Querosene de Aviação,m3,,2022-09-10
2020-03,SE,Querosene de Aviação,m3,,2022-09-10
2020-04,SE,Querosene de Aviação,m3,,2022-09-10
2020-05,SE,Querosene de Aviação,m3,,2022-09-10
2020-06,SE,Querosene de Aviação,m3,,2022-09-10
2020-07,SE,Querosene de Aviação,m3,,2022-09-10
2020-08,SE,Querosene de Aviação,m3,,2022-09-10
2020-09,SE,Querosene de Aviação,m3,,2022-09-10
2020-10,SE,Querosene de Aviação,m3,,2022-09-10
2020-11,SE,Querosene de Aviação,m3,,2022-09-10
2020-12,SE,Querosene de Aviação,m3,,2022-09-10
2021-01,SE,Querosene de Aviação,m3,,2022-09-10
2021-02,SE,Querosene de Aviação,m3,,2022-09-10
2021-03,SE,Querosene de Aviação,m3,,2022-09-10
2021-04,SE,Querosene de Aviação,m3,,2022-09-10
2021-05,SE,Querosene de Aviação,m3,,2022-09-10
2021-06,SE,Querosene de Aviação,m3,,2022-09-10
2021-07,SE,Querosene de Aviação,m3,,2022-09-10
2021-08,SE,Querosene de Aviação,m3,,2022-09-10
2021-09,SE,Querosene de Aviação,m3,,2022-09-10
2021-10,SE,Querosene de Aviação,m3,,2022-09-10
2021-11,SE,Querosene de Aviação,m3,,2022-09-10
2021-12,SE,Querosene de Aviação,m3,,2022-09-10
2022-01,SE,Querosene de Aviação,m3,,2022-09-10
2022-02,SE,Querosene de Aviação,m3,,2022-09-10
2022-03,SE,Querosene de Aviação,m3,,2022-09-10
2022-04,SE,Querosene de Aviação,m3,,2022-09-10
2022-05,SE,Querosene de Aviação,m3,,2022-09-10
2022-06,SE,Querosene de Aviação,m3,,2022-09-10
2022-07,SE,Querosene de Aviação,m3,,2022-09-10
2022-08,SE,Querosene de Aviação,m3,,2022-09-10
2022-09,SE,Querosene de Aviação,m3,,2022-09-10
2022-10,SE,Querosene de Aviação,m3,,2022-09-10
2022-11,SE,Querosene de Aviação,m3,,2022-09-10
2022-12,SE,Querosene de Aviação,m3,,2022-09-10
2000-01,SP,Querosene de Aviação,m3,159.758,2022-09-10
2000-02,SP,Querosene de Aviação,m3,150.456,2022-09-10
2000-03,SP,Querosene de Aviação,m3,159.417,2022-09-10
2000-04,SP,Querosene de Aviação,m3,153.012,2022-09-10
2000-05,SP,Querosene de Aviação,m3,160.82,2022-09-10
2000-06,SP,Querosene de Aviação,m3,153.801,2022-09-10
2000-07,SP,Querosene de Aviação,m3,177.349,2022-09-10
2000-08,SP,Querosene de Aviação,m3,150.067,2022-09-10
2000-09,SP,Querosene de Aviação,m3,157.468,2022-09-10
2000-10,SP,Querosene de Aviação,m3,157.884,2022-09-10
2000-11,SP,Querosene de Aviação,m3,204.241,2022-09-10
2000-12,SP,Querosene de Aviação,m3,203.091,2022-09-10
2001-01,SP,Querosene de Aviação,m3,200.673,2022-09-10
2001-02,SP,Querosene de Aviação,m3,178.488,2022-09-10
2001-03,SP,Querosene de Aviação,m3,211.259,2022-09-10
2001-04,SP,Querosene de Aviação,m3,190.369,2022-09-10
2001-05,SP,Querosene de Aviação,m3,200.138,2022-09-10
2001-06,SP,Querosene de Aviação,m3,189.66,2022-09-10
2001-07,SP,Querosene de Aviação,m3,202.813,2022-09-10
2001-08,SP,Querosene de Aviação,m3,197.991,2022-09-10
2001-09,SP,Querosene de Aviação,m3,177.766,2022-09-10
2001-10,SP,Querosene de Aviação,m3,184.945,2022-09-10
2001-11,SP,Querosene de Aviação,m3,172.276,2022-09-10
2001-12,SP,Querosene de Aviação,m3,177.496,2022-09-10
2002-01,SP,Querosene de Aviação,m3,177.801,2022-09-10
2002-02,SP,Querosene de Aviação,m3,160.697,2022-09-10
2002-03,SP,Querosene de Aviação,m3,179.487,2022-09-10
2002-04,SP,Querosene de Aviação,m3,180.911,2022-09-10
2002-05,SP,Querosene de Aviação,m3,174.355,2022-09-10
2002-06,SP,Querosene de Aviação,m3,158.401,2022-09-10
2002-07,SP,Querosene de Aviação,m3,165.895,2022-09-10
2002-08,SP,Querosene de Aviação,m3,131.993,2022-09-10
2002-09,SP,Querosene de Aviação,m3,185.142,2022-09-10
2002-10,SP,Querosene de Aviação,m3,156.24,2022-09-10
2002-11,SP,Querosene de Aviação,m3,180.606,2022-09-10
2002-12,SP,Querosene de Aviação,m3,153.031,2022-09-10
2003-01,SP,Querosene de Aviação,m3,161.26,2022-09-10
2003-02,SP,Querosene de Aviação,m3,148.35,2022-09-10
2003-03,SP,Querosene de Aviação,m3,157.83,2022-09-10
2003-04,SP,Querosene de Aviação,m3,157.453,2022-09-10
2003-05,SP,Querosene de Aviação,m3,155.913,2022-09-10
2003-06,SP,Querosene de Aviação,m3,149.815,2022-09-10
2003-07,SP,Querosene de Aviação,m3,165.981,2022-09-10
2003-08,SP,Querosene de Aviação,m3,152.735,2022-09-10
2003-09,SP,Querosene de Aviação,m3,160.763,2022-09-10
2003-10,SP,Querosene de Aviação,m3,166.621,2022-09-10
2003-11,SP,Querosene de Aviação,m3,152.807,2022-09-10
2003-12,SP,Querosene de Aviação,m3,168.163,2022-09-10
2004-01,SP,Querosene de Aviação,m3,158.309,2022-09-10
2004-02,SP,Querosene de Aviação,m3,149.825,2022-09-10
2004-03,SP,Querosene de Aviação,m3,171.353,2022-09-10
2004-04,SP,Querosene de Aviação,m3,159.141,2022-09-10
2004-05,SP,Querosene de Aviação,m3,167.805,2022-09-10
2004-06,SP,Querosene de Aviação,m3,160.138,2022-09-10
2004-07,SP,Querosene de Aviação,m3,173.61,2022-09-10
2004-08,SP,Querosene de Aviação,m3,169.563,2022-09-10
2004-09,SP,Querosene de Aviação,m3,162.576,2022-09-10
2004-10,SP,Querosene de Aviação,m3,163.901,2022-09-10
2004-11,SP,Querosene de Aviação,m3,167.758,2022-09-10
2004-12,SP,Querosene de Aviação,m3,172.158,2022-09-10
2005-01,SP,Querosene de Aviação,m3,160.452,2022-09-10
2005-02,SP,Querosene de Aviação,m3,153.869,2022-09-10
2005-03,SP,Querosene de Aviação,m3,181.13,2022-09-10
2005-04,SP,Querosene de Aviação,m3,166.628,2022-09-10
2005-05,SP,Querosene de Aviação,m3,172.683,2022-09-10
2005-06,SP,Querosene de Aviação,m3,171.713,2022-09-10
2005-07,SP,Querosene de Aviação,m3,182.364,2022-09-10
2005-08,SP,Querosene de Aviação,m3,184.632,2022-09-10
2005-09,SP,Querosene de Aviação,m3,176.384,2022-09-10
2005-10,SP,Querosene de Aviação,m3,174.689,2022-09-10
2005-11,SP,Querosene de Aviação,m3,171.355,2022-09-10
2005-12,SP,Querosene de Aviação,m3,180.597,2022-09-10
2006-01,SP,Querosene de Aviação,m3,182.574,2022-09-10
2006-02,SP,Querosene de Aviação,m3,161.352,2022-09-10
2006-03,SP,Querosene de Aviação,m3,181.777,2022-09-10
2006-04,SP,Querosene de Aviação,m3,155.241,2022-09-10
2006-05,SP,Querosene de Aviação,m3,175.058,2022-09-10
2006-06,SP,Querosene de Aviação,m3,157.907,2022-09-10
2006-07,SP,Querosene de Aviação,m3,157.73,2022-09-10
2006-08,SP,Querosene de Aviação,m3,154.067,2022-09-10
2006-09,SP,Querosene de Aviação,m3,154.722,2022-09-10
2006-10,SP,Querosene de Aviação,m3,160.684,2022-09-10
2006-11,SP,Querosene de Aviação,m3,163.703,2022-09-10
2006-12,SP,Querosene de Aviação,m3,176.081,2022-09-10
2007-01,SP,Querosene de Aviação,m3,174.131,2022-09-10
2007-02,SP,Querosene de Aviação,m3,157.501,2022-09-10
2007-03,SP,Querosene de Aviação,m3,179.382,2022-09-10
2007-04,SP,Querosene de Aviação,m3,166.969,2022-09-10
2007-05,SP,Querosene de Aviação,m3,174.983,2022-09-10
2007-06,SP,Querosene de Aviação,m3,170.312,2022-09-10
2007-07,SP,Querosene de Aviação,m3,182.581,2022-09-10
2007-08,SP,Querosene de Aviação,m3,179.643,2022-09-10
2007-09,SP,Querosene de Aviação,m3,173.248,2022-09-10
2007-10,SP,Querosene de Aviação,m3,189.408,2022-09-10
2007-11,SP,Querosene de Aviação,m3,184.293,2022-09-10
2007-12,SP,Querosene de Aviação,m3,201.977,2022-09-10
2008-01,SP,Querosene de Aviação,m3,202.2,2022-09-10
2008-02,SP,Querosene de Aviação,m3,184.575,2022-09-10
2008-03,SP,Querosene de Aviação,m3,201.276,2022-09-10
2008-04,SP,Querosene de Aviação,m3,191.628,2022-09-10
2008-05,SP,Querosene de Aviação,m3,194.318,2022-09-10
2008-06,SP,Querosene de Aviação,m3,190.313,2022-09-10
2008-07,SP,Querosene de Aviação,m3,202.739,2022-09-10
2008-08,SP,Querosene de Aviação,m3,195.383,2022-09-10
2008-09,SP,Querosene de Aviação,m3,186.202,2022-09-10
2008-10,SP,Querosene de Aviação,m3,189.361,2022-09-10
2008-11,SP,Querosene de Aviação,m3,180.016,2022-09-10
2008-12,SP,Querosene de Aviação,m3,188.072,2022-09-10
2009-01,SP,Querosene de Aviação,m3,190.804,2022-09-10
2009-02,SP,Querosene de Aviação,m3,165.297,2022-09-10
2009-03,SP,Querosene de Aviação,m3,187.425,2022-09-10
2009-04,SP,Querosene de Aviação,m3,179.015,2022-09-10
2009-05,SP,Querosene de Aviação,m3,186.975,2022-09-10
2009-06,SP,Querosene de Aviação,m3,184.192,2022-09-10
2009-07,SP,Querosene de Aviação,m3,197.516,2022-09-10
2009-08,SP,Querosene de Aviação,m3,192.74,2022-09-10
2009-09,SP,Querosene de Aviação,m3,189.291,2022-09-10
2009-10,SP,Querosene de Aviação,m3,202.033,2022-09-10
2009-11,SP,Querosene de Aviação,m3,194.837,2022-09-10
2009-12,SP,Querosene de Aviação,m3,207.438,2022-09-10
2010-01,SP,Querosene de Aviação,m3,214.847,2022-09-10
2010-02,SP,Querosene de Aviação,m3,186.325,2022-09-10
2010-03,SP,Querosene de Aviação,m3,213.13,2022-09-10
2010-04,SP,Querosene de Aviação,m3,197.595,2022-09-10
2010-05,SP,Querosene de Aviação,m3,210.428,2022-09-10
2010-06,SP,Querosene de Aviação,m3,208.887,2022-09-10
2010-07,SP,Querosene de Aviação,m3,227.199,2022-09-10
2010-08,SP,Querosene de Aviação,m3,219.797,2022-09-10
2010-09,SP,Querosene de Aviação,m3,213.23,2022-09-10
2010-10,SP,Querosene de Aviação,m3,223.074,2022-09-10
2010-11,SP,Querosene de Aviação,m3,220.338,2022-09-10
2010-12,SP,Querosene de Aviação,m3,231.61,2022-09-10
2011-01,SP,Querosene de Aviação,m3,231.209,2022-09-10
2011-02,SP,Querosene de Aviação,m3,204.832,2022-09-10
2011-03,SP,Querosene de Aviação,m3,231.195,2022-09-10
2011-04,SP,Querosene de Aviação,m3,222.48,2022-09-10
2011-05,SP,Querosene de Aviação,m3,229.274,2022-09-10
2011-06,SP,Querosene de Aviação,m3,221.593,2022-09-10
2011-07,SP,Querosene de Aviação,m3,240.371,2022-09-10
2011-08,SP,Querosene de Aviação,m3,234.21,2022-09-10
2011-09,SP,Querosene de Aviação,m3,233.697,2022-09-10
2011-10,SP,Querosene de Aviação,m3,242.411,2022-09-10
2011-11,SP,Querosene de Aviação,m3,237.935,2022-09-10
2011-12,SP,Querosene de Aviação,m3,252.838,2022-09-10
2012-01,SP,Querosene de Aviação,m3,251.006,2022-09-10
2012-02,SP,Querosene de Aviação,m3,226.274,2022-09-10
2012-03,SP,Querosene de Aviação,m3,243.914,2022-09-10
2012-04,SP,Querosene de Aviação,m3,238.038,2022-09-10
2012-05,SP,Querosene de Aviação,m3,240.645,2022-09-10
2012-06,SP,Querosene de Aviação,m3,230.867,2022-09-10
2012-07,SP,Querosene de Aviação,m3,245.472,2022-09-10
2012-08,SP,Querosene de Aviação,m3,237.646,2022-09-10
2012-09,SP,Querosene de Aviação,m3,232.836,2022-09-10
2012-10,SP,Querosene de Aviação,m3,235.085,2022-09-10
2012-11,SP,Querosene de Aviação,m3,227.047,2022-09-10
2012-12,SP,Querosene de Aviação,m3,233.293,2022-09-10
2013-01,SP,Querosene de Aviação,m3,230.275,2022-09-10
2013-02,SP,Querosene de Aviação,m3,202.268,2022-09-10
2013-03,SP,Querosene de Aviação,m3,246.518,2022-09-10
2013-04,SP,Querosene de Aviação,m3,230.595,2022-09-10
2013-05,SP,Querosene de Aviação,m3,235.106,2022-09-10
2013-06,SP,Querosene de Aviação,m3,230.863,2022-09-10
2013-07,SP,Querosene de Aviação,m3,244.874,2022-09-10
2013-08,SP,Querosene de Aviação,m3,249.366,2022-09-10
2013-09,SP,Querosene de Aviação,m3,237.718,2022-09-10
2013-10,SP,Querosene de Aviação,m3,250.118,2022-09-10
2013-11,SP,Querosene de Aviação,m3,244.447,2022-09-10
2013-12,SP,Querosene de Aviação,m3,264.479,2022-09-10
2014-01,SP,Querosene de Aviação,m3,268.15,2022-09-10
2014-02,SP,Querosene de Aviação,m3,235.011,2022-09-10
2014-03,SP,Querosene de Aviação,m3,256.689,2022-09-10
2014-04,SP,Querosene de Aviação,m3,249.301,2022-09-10
2014-05,SP,Querosene de Aviação,m3,257.821,2022-09-10
2014-06,SP,Querosene de Aviação,m3,242.698,2022-09-10
2014-07,SP,Querosene de Aviação,m3,259.816,2022-09-10
2014-08,SP,Querosene de Aviação,m3,254.099,2022-09-10
2014-09,SP,Querosene de Aviação,m3,244.233,2022-09-10
2014-10,SP,Querosene de Aviação,m3,253.245,2022-09-10
2014-11,SP,Querosene de Aviação,m3,254.159,2022-09-10
2014-12,SP,Querosene de Aviação,m3,260.667,2022-09-10
2015-01,SP,Querosene de Aviação,m3,265.494,2022-09-10
2015-02,SP,Querosene de Aviação,m3,240.292,2022-09-10
2015-03,SP,Querosene de Aviação,m3,256.379,2022-09-10
2015-04,SP,Querosene de Aviação,m3,246.836,2022-09-10
2015-05,SP,Querosene de Aviação,m3,249.575,2022-09-10
2015-06,SP,Querosene de Aviação,m3,238.984,2022-09-10
2015-07,SP,Querosene de Aviação,m3,264.895,2022-09-10
2015-08,SP,Querosene de Aviação,m3,247.464,2022-09-10
2015-09,SP,Querosene de Aviação,m3,245.89,2022-09-10
2015-10,SP,Querosene de Aviação,m3,253.184,2022-09-10
2015-11,SP,Querosene de Aviação,m3,240.777,2022-09-10
2015-12,SP,Querosene de Aviação,m3,251.884,2022-09-10
2016-01,SP,Querosene de Aviação,m3,263.471,2022-09-10
2016-02,SP,Querosene de Aviação,m3,226.291,2022-09-10
2016-03,SP,Querosene de Aviação,m3,237.489,2022-09-10
2016-04,SP,Querosene de Aviação,m3,224.41,2022-09-10
2016-05,SP,Querosene de Aviação,m3,237.534,2022-09-10
2016-06,SP,Querosene de Aviação,m3,226.539,2022-09-10
2016-07,SP,Querosene de Aviação,m3,244.991,2022-09-10
2016-08,SP,Querosene de Aviação,m3,230.087,2022-09-10
2016-09,SP,Querosene de Aviação,m3,226.507,2022-09-10
2016-10,SP,Querosene de Aviação,m3,240.791,2022-09-10
2016-11,SP,Querosene de Aviação,m3,224.828,2022-09-10
2016-12,SP,Querosene de Aviação,m3,240.18,2022-09-10
2017-01,SP,Querosene de Aviação,m3,250.946,2022-09-10
2017-02,SP,Querosene de Aviação,m3,211.289,2022-09-10
2017-03,SP,Querosene de Aviação,m3,233.809,2022-09-10
2017-04,SP,Querosene de Aviação,m3,222.287,2022-09-10
2017-05,SP,Querosene de Aviação,m3,229.441,2022-09-10
2017-06,SP,Querosene de Aviação,m3,227.725,2022-09-10
2017-07,SP,Querosene de Aviação,m3,248.116,2022-09-10
2017-08,SP,Querosene de Aviação,m3,241.219,2022-09-10
2017-09,SP,Querosene de Aviação,m3,228.907,2022-09-10
2017-10,SP,Querosene de Aviação,m3,246.646,2022-09-10
2017-11,SP,Querosene de Aviação,m3,241.131,2022-09-10
2017-12,SP,Querosene de Aviação,m3,262.499,2022-09-10
2018-01,SP,Querosene de Aviação,m3,273.016,2022-09-10
2018-02,SP,Querosene de Aviação,m3,231.672,2022-09-10
2018-03,SP,Querosene de Aviação,m3,256.462,2022-09-10
2018-04,SP,Querosene de Aviação,m3,252.961,2022-09-10
2018-05,SP,Querosene de Aviação,m3,265.596,2022-09-10
2018-06,SP,Querosene de Aviação,m3,251.234,2022-09-10
2018-07,SP,Querosene de Aviação,m3,280.456,2022-09-10
2018-08,SP,Querosene de Aviação,m3,271.211,2022-09-10
2018-09,SP,Querosene de Aviação,m3,263.265,2022-09-10
2018-10,SP,Querosene de Aviação,m3,271.115,2022-09-10
2018-11,SP,Querosene de Aviação,m3,263.883,2022-09-10
2018-12,SP,Querosene de Aviação,m3,285.411,2022-09-10
2019-01,SP,Querosene de Aviação,m3,291.657,2022-09-10
2019-02,SP,Querosene de Aviação,m3,254.058,2022-09-10
2019-03,SP,Querosene de Aviação,m3,272.209,2022-09-10
2019-04,SP,Querosene de Aviação,m3,255.267,2022-09-10
2019-05,SP,Querosene de Aviação,m3,255.645,2022-09-10
2019-06,SP,Querosene de Aviação,m3,241.147,2022-09-10
2019-07,SP,Querosene de Aviação,m3,270.216,2022-09-10
